Coin,Item,Prices,MrkCap,TolVol
Bitcoin,2023-09-29 00:00:00,27009.0,526917684460.40546,16683207554.844349
Bitcoin,2023-09-30 00:00:00,26917.2,524946724658.764,9059145545.41355
Bitcoin,2023-10-01 00:00:00,26969.9,525936342995.4552,6295435107.555985
Bitcoin,2023-10-02 00:00:00,27967.5,545302108027.2094,9358226524.285364
Bitcoin,2023-10-03 00:00:00,27615.1,538323470357.8827,18127133423.881855
Bitcoin,2023-10-04 00:00:00,27439.1,535605771922.47974,12676657038.293432
Bitcoin,2023-10-05 00:00:00,27792.1,541954661181.1118,10876597601.123325
Bitcoin,2023-10-06 00:00:00,27435.9,534851643044.50543,13376186563.311193
Bitcoin,2023-10-07 00:00:00,27958.2,545154869332.6545,13817979024.520027
Bitcoin,2023-10-08 00:00:00,27977.5,545619681437.3984,7226218924.820883
Bitcoin,2023-10-09 00:00:00,27948.1,544989660641.62256,7141598446.869208
Bitcoin,2023-10-10 00:00:00,27593.8,538282690587.88,7640029989.224315
Bitcoin,2023-10-11 00:00:00,27392.2,535200388379.76337,10151720983.669058
Bitcoin,2023-10-12 00:00:00,26842.2,523656381533.04626,14608441295.942532
Bitcoin,2023-10-13 00:00:00,26729.1,521607675083.3507,10867640258.925844
Bitcoin,2023-10-14 00:00:00,26841.1,523655619453.7407,14344414895.617512
Bitcoin,2023-10-15 00:00:00,26863.2,523979202939.078,5543160607.188677
Bitcoin,2023-10-16 00:00:00,27150.3,529643463244.3381,6604845643.42894
Bitcoin,2023-10-17 00:00:00,28513.3,555338775502.1107,22792799561.834
Bitcoin,2023-10-18 00:00:00,28417.7,555003134086.2079,10403248077.491972
Bitcoin,2023-10-19 00:00:00,28328.2,553311088369.7102,13461030457.558897
Bitcoin,2023-10-20 00:00:00,28715.7,559364043794.7655,11193923144.463654
Bitcoin,2023-10-21 00:00:00,29677.4,579536788709.3126,23561406297.715862
Bitcoin,2023-10-22 00:00:00,29920.1,583719549318.5221,7452489477.484937
Bitcoin,2023-10-23 00:00:00,30019.4,583399133857.2509,11330304246.065748
Bitcoin,2023-10-23 17:40:49,31031.7,605391136150.559,21523643172.06407
Ethereum,2022-10-24 00:00:00,1364.5,164218113409.75653,7794024007.581724
Ethereum,2022-10-25 00:00:00,1343.3,161858058865.06808,10789079575.113602
Ethereum,2022-10-26 00:00:00,1462.0,176051206695.99817,19624530679.956947
Ethereum,2022-10-27 00:00:00,1568.7,189173389239.5451,24505395072.046234
Ethereum,2022-10-28 00:00:00,1514.9,182723289741.9848,17752430680.403706
Ethereum,2022-10-29 00:00:00,1555.0,187324850268.18915,15641652314.210123
Ethereum,2022-10-30 00:00:00,1619.4,195052502985.67032,17044927217.751923
Ethereum,2022-10-31 00:00:00,1591.1,191500820025.9781,10366405350.250761
Ethereum,2022-11-01 00:00:00,1573.0,189478578997.59592,14900137160.396046
Ethereum,2022-11-02 00:00:00,1580.4,190428736966.3317,19199900507.15055
Ethereum,2022-11-03 00:00:00,1520.6,183368006193.10986,27498708818.133373
Ethereum,2022-11-04 00:00:00,1531.1,184398997533.25903,22537458293.692245
Ethereum,2022-11-05 00:00:00,1644.2,198053929735.65234,36953923774.760704
Ethereum,2022-11-06 00:00:00,1626.8,196264485041.5907,21174006976.119827
Ethereum,2022-11-07 00:00:00,1572.9,189763621397.94974,22195586345.876583
Ethereum,2022-11-08 00:00:00,1570.0,188875473098.02014,30344896841.852493
Ethereum,2022-11-09 00:00:00,1334.3,160813058133.9897,32343101742.62143
Ethereum,2022-11-10 00:00:00,1095.2,131794377265.61275,29253284762.659542
Ethereum,2022-11-11 00:00:00,1301.6,156380990539.85645,24039423467.45047
Ethereum,2022-11-12 00:00:00,1293.9,155222424523.53937,17355612789.319725
Ethereum,2022-11-13 00:00:00,1255.6,151059842003.22357,8636739779.554464
Ethereum,2022-11-14 00:00:00,1223.0,147426038251.7689,7719000328.307081
Ethereum,2022-11-15 00:00:00,1242.0,149987178583.21732,12056844339.739658
Ethereum,2022-11-16 00:00:00,1252.7,151062413577.56232,8940477028.374247
Ethereum,2022-11-17 00:00:00,1217.7,146462319554.31644,8870530650.446701
Ethereum,2022-11-18 00:00:00,1201.8,144894942760.29672,7075882101.619532
Ethereum,2022-11-19 00:00:00,1213.5,146145817586.6032,5600678512.529781
Ethereum,2022-11-20 00:00:00,1218.9,146971097131.67468,3722348151.0022244
Ethereum,2022-11-21 00:00:00,1144.3,137964810712.74976,6826180055.62674
Ethereum,2022-11-22 00:00:00,1110.3,133733639793.52232,10372965080.612862
Ethereum,2022-11-23 00:00:00,1135.2,137050514642.06917,9220536958.839794
Ethereum,2022-11-24 00:00:00,1184.5,142854533237.69275,9189536303.575544
Ethereum,2022-11-25 00:00:00,1204.2,145091739838.44122,6955523718.221009
Ethereum,2022-11-26 00:00:00,1199.0,144810246844.91675,5823202533.487156
Ethereum,2022-11-27 00:00:00,1205.7,145222050633.46432,5271100859.564753
Ethereum,2022-11-28 00:00:00,1196.2,144507830172.60718,4150923882.274703
Ethereum,2022-11-29 00:00:00,1170.1,141048501904.6694,6467273323.741678
Ethereum,2022-11-30 00:00:00,1216.9,146749281622.5983,7132972094.453388
Ethereum,2022-12-01 00:00:00,1298.9,156777674228.40683,9889408117.518559
Ethereum,2022-12-02 00:00:00,1276.6,153787135286.89285,6400063074.120894
Ethereum,2022-12-03 00:00:00,1293.9,155766037022.93884,5644934957.241694
Ethereum,2022-12-04 00:00:00,1243.0,150322759022.75156,5183647936.284697
Ethereum,2022-12-05 00:00:00,1282.4,154484879835.4558,4842789176.374092
Ethereum,2022-12-06 00:00:00,1259.8,151960138515.5798,5795682744.772271
Ethereum,2022-12-07 00:00:00,1271.9,153112232020.5009,4765089563.175744
Ethereum,2022-12-08 00:00:00,1233.6,148778387852.61035,5392077793.333963
Ethereum,2022-12-09 00:00:00,1281.2,154438830699.8818,5929103713.4824705
Ethereum,2022-12-10 00:00:00,1264.5,152405570526.73016,5743935111.263781
Ethereum,2022-12-11 00:00:00,1264.8,152480155389.30975,3136321665.2746277
Ethereum,2022-12-12 00:00:00,1264.3,152290250844.83786,3179021750.4472365
Ethereum,2022-12-13 00:00:00,1275.3,153743004467.3702,5107100671.713232
Ethereum,2022-12-14 00:00:00,1319.4,159205793114.4748,8667920250.973438
Ethereum,2022-12-15 00:00:00,1308.4,157633274799.26862,8063349707.439905
Ethereum,2022-12-16 00:00:00,1263.7,152444818382.92126,6014960880.483797
Ethereum,2022-12-17 00:00:00,1166.0,140289330990.1754,9306680537.671982
Ethereum,2022-12-18 00:00:00,1189.4,143321475845.90793,4893469369.238545
Ethereum,2022-12-19 00:00:00,1186.8,143142028259.18048,3175705524.420867
Ethereum,2022-12-20 00:00:00,1167.0,140848456817.4131,4281620919.9824796
Ethereum,2022-12-21 00:00:00,1217.9,146802833364.30045,6463130153.512681
Ethereum,2022-12-22 00:00:00,1213.3,146039250786.06482,4086534541.450752
Ethereum,2022-12-23 00:00:00,1217.9,146741009624.09518,5190165001.535945
Ethereum,2022-12-24 00:00:00,1220.7,147069822795.65387,4777025971.87922
Ethereum,2022-12-25 00:00:00,1221.4,147173116811.52798,2443348024.2152143
Ethereum,2022-12-26 00:00:00,1219.3,146840669268.71204,3694243212.8174734
Ethereum,2022-12-27 00:00:00,1226.3,147697269147.94653,3071221733.631151
Ethereum,2022-12-28 00:00:00,1211.8,146030514727.00162,4221450706.7612934
Ethereum,2022-12-29 00:00:00,1188.7,143241827136.73636,5177421363.012343
Ethereum,2022-12-30 00:00:00,1201.5,144831301452.10547,4174715683.6280565
Ethereum,2022-12-31 00:00:00,1199.1,144611517916.40677,4110733112.8102927
Ethereum,2023-01-01 00:00:00,1196.6,144188788703.97467,2891351007.4251895
Ethereum,2023-01-02 00:00:00,1200.7,144712215098.15164,2179799161.0385365
Ethereum,2023-01-03 00:00:00,1214.4,146443084804.90094,3845095582.093461
Ethereum,2023-01-04 00:00:00,1214.8,146422424046.4976,3385566691.456905
Ethereum,2023-01-05 00:00:00,1256.4,151322902029.0838,6727208484.546551
Ethereum,2023-01-06 00:00:00,1250.8,150805231900.39493,4052351544.8201857
Ethereum,2023-01-07 00:00:00,1270.0,153115414332.1746,5222706873.557585
Ethereum,2023-01-08 00:00:00,1264.8,152351777734.96948,2439388823.0572276
Ethereum,2023-01-09 00:00:00,1284.6,154857941332.0086,3401917835.2694077
Ethereum,2023-01-10 00:00:00,1321.7,159397504473.27673,8615288094.160769
Ethereum,2023-01-11 00:00:00,1336.0,160999220384.61914,6390063040.044838
Ethereum,2023-01-12 00:00:00,1389.8,167839113151.03107,6779329581.863201
Ethereum,2023-01-13 00:00:00,1417.1,170890542806.26074,13360962683.072271
Ethereum,2023-01-14 00:00:00,1453.4,174798760594.58777,8386970426.225097
Ethereum,2023-01-15 00:00:00,1549.1,187276048380.94897,15505376250.712307
Ethereum,2023-01-16 00:00:00,1551.3,186901700956.48312,7074931051.0836935
Ethereum,2023-01-17 00:00:00,1577.7,190122961411.69482,9434570734.551754
Ethereum,2023-01-18 00:00:00,1569.5,188982728685.09735,8482482040.670269
Ethereum,2023-01-19 00:00:00,1516.6,183517931282.58932,11809477723.65587
Ethereum,2023-01-20 00:00:00,1550.5,186967330908.32364,6871702648.394773
Ethereum,2023-01-21 00:00:00,1661.3,200011161010.51965,9228892411.460192
Ethereum,2023-01-22 00:00:00,1625.9,195908718395.08084,9663018503.707115
Ethereum,2023-01-23 00:00:00,1630.8,196512572594.40756,8233555835.053316
Ethereum,2023-01-24 00:00:00,1633.0,196541663696.43738,9037743837.862547
Ethereum,2023-01-25 00:00:00,1557.1,187270576772.9432,9078639809.982983
Ethereum,2023-01-26 00:00:00,1614.7,194402223992.62006,11946053798.490387
Ethereum,2023-01-27 00:00:00,1602.8,193276131177.59738,10076436860.255999
Ethereum,2023-01-28 00:00:00,1598.5,192677648328.43668,9593062923.130283
Ethereum,2023-01-29 00:00:00,1573.1,189301295262.2017,6523949724.808857
Ethereum,2023-01-30 00:00:00,1646.5,198339307428.10373,10037370816.308008
Ethereum,2023-01-31 00:00:00,1568.6,188787565951.33054,10977781767.502348
Ethereum,2023-02-01 00:00:00,1586.5,191042852121.47128,7544090211.946499
Ethereum,2023-02-02 00:00:00,1642.9,197724834027.55963,9295116915.9373
Ethereum,2023-02-03 00:00:00,1648.7,198613736403.15057,12542560274.342657
Ethereum,2023-02-04 00:00:00,1665.4,200784153460.47113,9528083087.520357
Ethereum,2023-02-05 00:00:00,1667.3,201099652782.7474,6766208820.07522
Ethereum,2023-02-06 00:00:00,1631.4,196817854756.22067,8211226952.330717
Ethereum,2023-02-07 00:00:00,1617.1,194725338782.41467,7825100535.008893
Ethereum,2023-02-08 00:00:00,1672.8,201779050385.86017,9180247305.88792
Ethereum,2023-02-09 00:00:00,1651.4,199107556553.15936,8766845417.320044
Ethereum,2023-02-10 00:00:00,1546.4,186306817307.09564,12447757846.416866
Ethereum,2023-02-11 00:00:00,1515.5,182839491763.3784,9882779899.96751
Ethereum,2023-02-12 00:00:00,1542.0,185826666441.3843,6070233325.97355
Ethereum,2023-02-13 00:00:00,1515.3,182722050130.99646,6128794710.192691
Ethereum,2023-02-14 00:00:00,1506.9,181589830341.34802,11573812955.970678
Ethereum,2023-02-15 00:00:00,1557.0,187619568130.73468,11723184974.304256
Ethereum,2023-02-16 00:00:00,1674.9,201595282287.4858,11079231384.245422
Ethereum,2023-02-17 00:00:00,1646.1,198370400841.4434,13388835215.08776
Ethereum,2023-02-18 00:00:00,1697.1,204534589183.7981,10807323083.841963
Ethereum,2023-02-19 00:00:00,1692.5,203613145994.36063,5863446679.020431
Ethereum,2023-02-20 00:00:00,1680.4,202999098993.98264,7499517187.119554
Ethereum,2023-02-21 00:00:00,1700.2,204900256888.84143,8435810846.264387
Ethereum,2023-02-22 00:00:00,1656.6,199387951962.05505,9728814194.484383
Ethereum,2023-02-23 00:00:00,1643.2,198153971276.35593,9836391621.850903
Ethereum,2023-02-24 00:00:00,1651.9,198619189860.05594,9698749201.902168
Ethereum,2023-02-25 00:00:00,1608.1,193773223390.3348,9609840835.076471
Ethereum,2023-02-26 00:00:00,1594.0,192056375721.21072,6117521125.045025
Ethereum,2023-02-27 00:00:00,1640.6,197696596339.3676,6357994998.206232
Ethereum,2023-02-28 00:00:00,1634.0,197018105507.06073,7916573299.24559
Ethereum,2023-03-01 00:00:00,1606.6,193276888983.6779,6883711561.9226
Ethereum,2023-03-02 00:00:00,1663.9,200476156508.34192,8672222866.055677
Ethereum,2023-03-03 00:00:00,1647.7,198520753673.54544,7930395056.206914
Ethereum,2023-03-04 00:00:00,1570.7,189178795460.26093,11179316252.20772
Ethereum,2023-03-05 00:00:00,1568.5,189002414068.6852,4800994312.370927
Ethereum,2023-03-06 00:00:00,1563.2,188337456156.2138,62172854406.22754
Ethereum,2023-03-07 00:00:00,1567.4,188803304807.84476,6627693313.532333
Ethereum,2023-03-08 00:00:00,1563.8,187945419858.86072,8523808476.527845
Ethereum,2023-03-09 00:00:00,1535.3,185138878803.2572,11881879818.725237
Ethereum,2023-03-10 00:00:00,1440.2,173232609854.28854,10861201441.135424
Ethereum,2023-03-11 00:00:00,1429.6,172474466355.71472,14696381616.840977
Ethereum,2023-03-12 00:00:00,1474.4,176915178456.41873,18345198261.395977
Ethereum,2023-03-13 00:00:00,1588.2,190440681263.21286,13967891188.499998
Ethereum,2023-03-14 00:00:00,1678.9,202294154847.0903,65211714924.508385
Ethereum,2023-03-15 00:00:00,1708.3,205738833552.65433,19833762797.583607
Ethereum,2023-03-16 00:00:00,1658.1,199607487558.33243,17257648020.36215
Ethereum,2023-03-17 00:00:00,1679.8,202411234958.15692,30201930394.76128
Ethereum,2023-03-18 00:00:00,1793.3,215660560704.77524,14459727611.041805
Ethereum,2023-03-19 00:00:00,1769.4,213123927233.32803,11976182095.296051
Ethereum,2023-03-20 00:00:00,1801.4,217844457987.9951,10745813975.10349
Ethereum,2023-03-21 00:00:00,1744.4,209763828559.92316,12973595973.359987
Ethereum,2023-03-22 00:00:00,1811.4,218008486913.68356,10831022955.199936
Ethereum,2023-03-23 00:00:00,1747.6,210285658211.08432,13820716099.501862
Ethereum,2023-03-24 00:00:00,1825.0,219518418514.19247,10980967034.937744
Ethereum,2023-03-25 00:00:00,1751.2,212072713258.261,11601017881.786583
Ethereum,2023-03-26 00:00:00,1754.0,211355889911.33264,8023849174.389528
Ethereum,2023-03-27 00:00:00,1776.9,214528709136.8291,8417258785.455161
Ethereum,2023-03-28 00:00:00,1719.2,206685090340.53693,9757415238.165146
Ethereum,2023-03-29 00:00:00,1776.0,213909228254.6471,9548011563.71663
Ethereum,2023-03-30 00:00:00,1795.5,216268184816.82077,10395388838.768845
Ethereum,2023-03-31 00:00:00,1792.9,216024475834.15308,10958214915.427898
Ethereum,2023-04-01 00:00:00,1824.0,219903281108.44144,10329452626.6318
Ethereum,2023-04-02 00:00:00,1823.0,219561711559.00998,6199278060.289369
Ethereum,2023-04-03 00:00:00,1797.7,216494189054.4792,6679784659.59878
Ethereum,2023-04-04 00:00:00,1810.5,218499091537.94772,11141583996.17221
Ethereum,2023-04-05 00:00:00,1871.3,225257854355.94864,11580514457.961863
Ethereum,2023-04-06 00:00:00,1911.3,230370056366.2714,11586484696.705976
Ethereum,2023-04-07 00:00:00,1872.2,225549620778.91388,9208408844.045069
Ethereum,2023-04-08 00:00:00,1866.7,224884695655.05383,9298216041.371656
Ethereum,2023-04-09 00:00:00,1851.1,223169245107.38303,5970294474.952573
Ethereum,2023-04-10 00:00:00,1859.9,224219517643.81366,7405572878.99046
Ethereum,2023-04-11 00:00:00,1909.9,230201702660.8635,9639736045.970774
Ethereum,2023-04-12 00:00:00,1892.9,227988460702.9362,10245367683.712158
Ethereum,2023-04-13 00:00:00,1920.2,231476399968.9067,13152150835.227224
Ethereum,2023-04-14 00:00:00,2012.8,242284529486.34308,13956404022.579199
Ethereum,2023-04-15 00:00:00,2102.9,252719453976.0147,17899705467.092876
Ethereum,2023-04-16 00:00:00,2093.2,251586840869.99887,9272832786.084044
Ethereum,2023-04-17 00:00:00,2118.6,253507799906.4971,8879608633.84169
Ethereum,2023-04-18 00:00:00,2077.5,247900016291.37604,10818847581.540735
Ethereum,2023-04-19 00:00:00,2103.3,251100187595.887,10121134598.143476
Ethereum,2023-04-20 00:00:00,1936.4,231458322403.79388,15695628542.024448
Ethereum,2023-04-21 00:00:00,1943.4,233965107542.7419,12422352272.165218
Ethereum,2023-04-22 00:00:00,1850.1,222536195564.3714,13427480065.767443
Ethereum,2023-04-23 00:00:00,1877.5,226130094815.9329,7809497062.825459
Ethereum,2023-04-24 00:00:00,1863.6,224130103074.64252,7375382210.29527
Ethereum,2023-04-25 00:00:00,1842.6,221819334333.29037,9177916724.0864
Ethereum,2023-04-26 00:00:00,1870.6,225096171581.73505,9669740943.905441
Ethereum,2023-04-27 00:00:00,1867.6,224807445929.1713,16137081936.11856
Ethereum,2023-04-28 00:00:00,1910.5,229940294581.2185,17307261170.94721
Ethereum,2023-04-29 00:00:00,1894.4,228152292773.13092,8853391784.29081
Ethereum,2023-04-30 00:00:00,1905.3,229429843509.54,5262009753.405011
Ethereum,2023-05-01 00:00:00,1885.4,227186562478.89902,7328083478.977482
Ethereum,2023-05-02 00:00:00,1832.7,220608989107.97202,9673378163.522745
Ethereum,2023-05-03 00:00:00,1870.8,225192198744.26425,8338110887.912115
Ethereum,2023-05-04 00:00:00,1903.7,229058202737.14035,8855867548.894463
Ethereum,2023-05-05 00:00:00,1877.4,226033834100.12152,7156399180.62065
Ethereum,2023-05-06 00:00:00,1993.6,239911504424.29404,10662067255.96863
Ethereum,2023-05-07 00:00:00,1900.4,228369002903.6794,11135926723.297115
Ethereum,2023-05-08 00:00:00,1895.2,228246618295.44156,6233921635.46938
Ethereum,2023-05-09 00:00:00,1849.3,222406833247.6045,11496171817.833504
Ethereum,2023-05-10 00:00:00,1846.1,222246427487.22958,6373057170.18455
Ethereum,2023-05-11 00:00:00,1842.9,221632027136.72604,10471130832.935846
Ethereum,2023-05-12 00:00:00,1798.1,216323022928.9258,9217787395.589426
Ethereum,2023-05-13 00:00:00,1808.7,217659652941.87607,10530874714.299137
Ethereum,2023-05-14 00:00:00,1797.2,216032102439.73022,5150212384.025403
Ethereum,2023-05-15 00:00:00,1799.0,216439514891.84528,4914907456.467633
Ethereum,2023-05-16 00:00:00,1820.0,218513683684.05072,7655256291.360313
Ethereum,2023-05-17 00:00:00,1823.7,219562064257.98773,6283428506.7716875
Ethereum,2023-05-18 00:00:00,1821.1,219124262711.37402,6647945218.37179
Ethereum,2023-05-19 00:00:00,1802.4,217078808863.77982,6170212643.307527
Ethereum,2023-05-20 00:00:00,1812.1,218083824882.0496,5092669091.509588
Ethereum,2023-05-21 00:00:00,1819.0,218770214155.48007,3117917206.1060295
Ethereum,2023-05-22 00:00:00,1804.9,217302257173.6874,3835867355.2177114
Ethereum,2023-05-23 00:00:00,1818.4,218746186925.56677,5183573151.892912
Ethereum,2023-05-24 00:00:00,1854.2,222906967413.9726,7537701078.994168
Ethereum,2023-05-25 00:00:00,1800.7,216837950430.06705,8000139188.961748
Ethereum,2023-05-26 00:00:00,1805.8,217194191610.31747,7459269403.375004
Ethereum,2023-05-27 00:00:00,1829.0,219969209232.79053,6245753617.103617
Ethereum,2023-05-28 00:00:00,1830.3,220035586188.35385,4068177989.6274643
Ethereum,2023-05-29 00:00:00,1913.8,230041639357.48282,7227287064.56947
Ethereum,2023-05-30 00:00:00,1893.7,227805314887.09955,6762040908.702834
Ethereum,2023-05-31 00:00:00,1901.1,228588229006.90048,6019457141.148654
Ethereum,2023-06-01 00:00:00,1874.7,225483513769.4682,5930556981.74496
Ethereum,2023-06-02 00:00:00,1861.7,223850958023.0443,6237923582.653606
Ethereum,2023-06-03 00:00:00,1907.2,229335461597.8791,6910486182.970303
Ethereum,2023-06-04 00:00:00,1892.1,227515751048.97668,3798117031.9435754
Ethereum,2023-06-05 00:00:00,1893.2,227418753400.94525,4274226592.3982744
Ethereum,2023-06-06 00:00:00,1813.7,218224817446.19363,10887461193.43077
Ethereum,2023-06-07 00:00:00,1883.2,226225955928.72498,9540379707.014326
Ethereum,2023-06-08 00:00:00,1832.3,220285044251.91275,8474108659.099132
Ethereum,2023-06-09 00:00:00,1846.0,222012641423.25446,4854817113.536453
Ethereum,2023-06-10 00:00:00,1839.2,221018802010.85452,5093666796.918479
Ethereum,2023-06-11 00:00:00,1754.7,210950148701.20724,41417850678.713905
Ethereum,2023-06-12 00:00:00,1751.7,210604043872.2481,5031836446.183817
Ethereum,2023-06-13 00:00:00,1742.6,209462687695.93982,6731496663.213711
Ethereum,2023-06-14 00:00:00,1736.8,208703993936.8153,6798862284.580931
Ethereum,2023-06-15 00:00:00,1650.7,198559274296.62064,8025571357.471881
Ethereum,2023-06-16 00:00:00,1665.0,200099209933.71683,8283225649.8762865
Ethereum,2023-06-17 00:00:00,1716.4,206321573355.89554,7008799576.1543255
Ethereum,2023-06-18 00:00:00,1726.4,207595972780.22693,4859690685.481605
Ethereum,2023-06-19 00:00:00,1719.3,206730774198.4613,4084738737.028457
Ethereum,2023-06-20 00:00:00,1734.8,208507638780.89432,5770983890.906085
Ethereum,2023-06-21 00:00:00,1790.2,215060967094.14032,7900259127.350303
Ethereum,2023-06-22 00:00:00,1892.9,227581626984.15152,12294793429.600212
Ethereum,2023-06-23 00:00:00,1874.2,225381084937.87924,9842202528.70774
Ethereum,2023-06-24 00:00:00,1891.3,227419416441.5965,9303341351.32525
